Title,URL
test:'increase'flakey'test'timeout,https://github.com/compodoc/compodoc/commit/654187faaa9e67b7f9ccd34d2503b711040d3542
"Fix'flakiness'in'test\n\nThis'test'assumed'that'the'`popstate`'event'triggered'by'calling\n`History.back()`'in'a'closure'passed'to'`NgTestFixture.update()`'would'occur\n*before*'the'returned'future'completes.'This'happened'to'be'true'*most*'of'the\ntime,'but'in'rare'cases,'the'event'would'not'occur'and'the'code'following'the\n`NgTestFixture.update()`'call'would'execute'first.\n\nThis'change'fixes'the'issue'by'explicitly'waiting'for'the'expected'`popstate`\nevent'to'occur'before'continuing'on'with'the'test.\n\nPiperOrigin-RevId:'249857646",https://github.com/dart-lang/angular/commit/9dd774fba6426b57d14c80950c17cb1f84b4ceb0
Change'the'valueChanges'event'to'use'the'value'getter'which'any'Control'can'override'rather'than'the'private'variable'which'is'only'accessible'to'angular_forms'classes.\n\nGlobal'Presubmit:'(all'non-already'failing'look'like'flakes)'https://test.corp.google.com/OCL:204988913:BASE:204989024:1531867634951:c5f946e5\n\nPiperOrigin-RevId:'205127905,https://github.com/dart-lang/angular/commit/3695153c85aab0e565620e9cf3f485e36a8b0c4e
Skips'flaky'test\n\nPiperOrigin-RevId:'186532705,https://github.com/dart-lang/angular/commit/781ed066f0c771b8af61613278ca7e77f8daa7a6
"Add'a'`build.dart`'for'the'angular'`_tests`'package.\n\nI'did'not'do'the'bootstrapping'part'yet,'but'this'unblocks'everything'else.\n\nInitial'build'times'are'longer'than'expected'(85'seconds'for'me),'and'will'increase'further'once'the'bootstrapping'happens'properly'(today'it'doesn't'actually'compile'the'.template.dart'files'since'they'aren't'imported).'We'can'work'on'improving'the'speeds'once'this'is'in,'but'it'should'be'manageable'for'travis.\n\nNote'that'I'am'pointing'at'two'specific'branches'for'some'existing'pull'requests'(for'build_runner'and'build_compilers'packages),'these'will'need'to'get'changed'to'master'once'those'changes'land.\n\nWe'may'actually'want'to'push'a'specific'branch'that'is'semi-permanent'as'opposed'to'depending'on'master'as'well,'but'for'now'you'will'probably'just'want'to'get'the'latest'changes'as'soon'as'they'come'in,'and'deal'with'a'bit'of'potential'travis'flakyness.'If'you'would'prefer'me'to'push'a'branch'I'can'do'that'as'well.\n\nWe'will'also'need'to'update'the'travis'script,'this'is'somewhat'uncharted'territory'and'it'might'make'sense'to'make'a'dart'script'which'actually'manages'running'the'build,'waiting'for'it'to'finish,'and'then'running'the'tests.\n\nPiperOrigin-RevId:'173252871",https://github.com/dart-lang/angular/commit/b3682041173e5a77d8282ad866beb3fc65b45e28
"Fixes'failure'and'prevents'tests'from'navigating'away'from'test'application\n\nThis'caused'tests'to'appear'flaky,'since'occasionally'a'test'would'fail'before\nthe'navigation'occured,'while'other'times'the'navigation'would'occur'before'the\nfailure.\n\nPiperOrigin-RevId:'172380969",https://github.com/dart-lang/angular/commit/a3777e829504da585b8bae80a45b248026362ca7
"fix(ChangeDetection):'Implement'crash/exception'detection'for'production'apps.\n\nToday,'we'only'disable'components'that'crash/error-out'in'development'mode'(in\nDartium'or'DDC'locally'or'for'automated'tests),'but'in'production'a'failing\ncomponent'is'checked'over'and'over'again.\n\nWhat's'worse'is'that'a'failing'component'could'effect'that'lifecycle'events'of'another'-'for'example,'one'that'implements'`OnInit`'could'get'`ngOnInit`'called'again'and'again'on'loop.\n\nThis'CL'removes'the'development-only'checks'(which'should'actually'speed'up'change'detection'and'dev-experience'for'many)'and'implements'a'fallback'change'detection'that'uses'try-catch'when'an'exception'is'thrown.\n\n#'Cannot'submit'due'to'flaky'tests,'tested'on'TGP+Local.\n\n-------------\nCreated'by'MOE:'https://github.com/google/moe\nMOE_MIGRATED_REVID=150807337",https://github.com/dart-lang/angular/commit/66948b3c72fa4120974a6a3fcd33364808bf74a1
Flag'a'number'of'tests'as'js-only\n\nUpdate'travis'to'run'tests'on'Firefox\nRun'browser'tests'one-at-a-time'to'minimize'flakes\n\n-------------\nCreated'by'MOE:'https://github.com/google/moe\nMOE_MIGRATED_REVID=131760042,https://github.com/dart-lang/angular/commit/a0e69a4aca78a9751aa610dd6ee79b5a7bb5e597
Fix'unit'tests'flakyness,https://github.com/ngx-rocket/generator-ngx-rocket/commit/d087692e790c588fd8f7d3bf885a45af2dd597dd
chore:'retry'a'flaky'test'on'failure'(#1886),https://github.com/NativeScript/nativescript-angular/commit/308ac59629b59f3d1c75fb7e16098b0109d8f9a7
Fix'date-picker'flaky'test'(#9923),https://github.com/ElemeFE/element/commit/c5cec198d29f1e9c18e37419ed7255c1f9b70330
chore:'Fix'score'test'to'not'be'so'flaky,https://github.com/HabitRPG/habitica/commit/bce4f55df5c4a0c0794221dbfec009560174d1af
Fixing'flaky'tests'(#2492),https://github.com/stream-labs/streamlabs-obs/commit/285e8102b71bd2df4a9b3871aaf547f9492c9b43
Disable'test:'temporary'disable'a'flaky'YT'screentest'(#2253),https://github.com/stream-labs/streamlabs-obs/commit/c9ec1afdceb1beadbc54b93e8e5273e8621d0d28
disable'flaky'screentest,https://github.com/stream-labs/streamlabs-obs/commit/8417aa19b0dc9108ff34154e96b6d9d31e89f1db
disable'flaky'media'backup'test,https://github.com/stream-labs/streamlabs-obs/commit/90e9a31c98f5f8a5550f706f1f6ac001dd5e8f85
Re-enable'flaky'tests'(#1819),https://github.com/stream-labs/streamlabs-obs/commit/7e6a7dc6761c90f18c9c917e951ea239b474b005
Retry'flaky'screentests'(#1869)\n\n*'Retrying'screentests\r\n\r\n*'remove'timeout,https://github.com/stream-labs/streamlabs-obs/commit/50a94c5e4a9b1023956196e880a91d6e7c003393
Increase'tests'timings'and'disable'flaky'goal'tests'(#1684)\n\n*'Increace'timings\r\n\r\n*'diable'flaky'test,https://github.com/stream-labs/streamlabs-obs/commit/0a9e2656ed094fa1da8f5c5d819f68a05fc69f48
Goals'flaky'tests'(#1539)\n\n*'run'90'tests\r\n\r\n*'run'100'tests\r\n\r\n*'add'additional'error'loging\r\n\r\n*'add'logs\r\n\r\n*'return'valid'values\r\n\r\n*'return'tests'with'logs\r\n\r\n*'fix'test'command\r\n\r\n*'fix'flaky'tests,https://github.com/stream-labs/streamlabs-obs/commit/7ca75cb22be0c9480e2b2370f74ed2e5a2991c5e
"ci:'test'timeouts'on'first'run'(#1445)\n\nAdd'a'2'minute'timeout'for'tests'when'running'on'CI'(via'`test-flaky`),'test'retries'are'not\r\naffected'by'this'at'this'moment.",https://github.com/stream-labs/streamlabs-obs/commit/03129b639729775f2ac3afd2485bd2e680f569ad
disable'some'flaky'tests,https://github.com/stream-labs/streamlabs-obs/commit/5a94514feb93d40d9d9479831bc91ae0f30117b2
fix'flaky'audio'test'(#1249),https://github.com/stream-labs/streamlabs-obs/commit/bb2fd4daf4c57dac3eb1e3f07cc39b70ba8b72ef
skip'flaky'test'(#413),https://github.com/stream-labs/streamlabs-obs/commit/a6bca43b3e640065c6ab7db65159f38a8109e5e2
"CircleCI'2.0'migration'(#1109)\n\nPort'of'test'suite'to'2.0,'with'improvements\r\n\r\nThere'is'now'a'workflow'for'each'Python'version'/'test'suite'combination.''This'way'all'of'the'jobs'can'run'in'parallel.'I'also'refactored'the'`core`'tests'to'pull'out'the'tests'that'rely'on'`plot.ly`'interaction.'These'are'currently'the'slowest'tests,'and'pulling'them'out'means'that'the'core'tests'run'really'fast.'It'also'means'that'if'there'is'an'intermittent'failure'due'to'plot.ly'communication,'we'can'restart'only'the'plot.ly'tests'for'the'particular'version'of'Python'that'had'the'failure.\r\n\r\nUpdates:\r\n'-'[x]'Split'plot.ly'tests'into'separate'directory\r\n'-'[x]'Add'core'and'core+optional'workflows'for'2.7,'3.4,'3.5,'3.6,'and'3.7'(These'run'pretty'fast'now'without'the'plot.ly'tests)\r\n'-'[x]'plot.ly'tests'for'2.7,'3.4,'and'3.7?\r\n'-'[x]'Add'pytest'validator'tests'to'optional'(these'tests'need'the'extra'dependencies)",https://github.com/plotly/plotly.py/commit/7767b44da8dfef11dc896b143fb29e92f1ea8355
Don't'be'picky'about'the'status'code'on'expected'PlotlyRequestErrors\n\nThis'was'another'source'of'flaky'test'failures,https://github.com/plotly/plotly.py/commit/69339e20302d981f2100981048e752a66f771cea
Quick'fix'for'intermittent'image'server'tests.\n\nJust'wrapping'them'in'a'loop'so'that'we'can'retry'as'needed'for'now.,https://github.com/plotly/plotly.py/commit/053cdd6c4f5900854df81e8caa1497d0eca6dd0f
"test(api):'Fix'intermittent'fails'(#733)\n\nFor'.hide()'API,'the'results'are'affected'as'transitional.\r\nTo'handle,'updated'to'be'async'test'assertion.\r\n\r\nClose'#733",https://github.com/naver/billboard.js/commit/ad918f91d6b86ee93f298fe8929a32b5190d21a9
Updating'Travis'setup'for'specific'yarn'version'(#794)\n\n*'Updating'Travis'setup'for'specific'yarn'version\r\n\r\n*'More'changes\r\n\r\n*'New'yarn.lock'file\r\n\r\n*'Updating'yarn'version\r\n\r\n*'Updating'test'summary\r\n\r\n*'Commenting'flaky'test,https://github.com/eventbrite/britecharts/commit/567475cb0a8a7029a94223dd5470e6c7fd7dcc27
Refactor'project'into'ES2015'modules'(#750)\n\n*'ES6'versions\r\n\r\n*'Fixtures'to'ES6\r\n\r\n*'Specs'in'ES6\r\n\r\n*'Needing'new'karma'config\r\n\r\n*'Trying'a'new'configuration\r\n\r\n*'Not'working'yet\r\n\r\n*'Updating'some'comments\r\n\r\n*'test'working'up'to'helpers\r\n\r\n*'All'test'passing\r\n\r\n*'Updating'imports\r\n\r\n*'Updating'helpers'dependencies\r\n\r\n*'Swap'with'es6'version\r\n\r\n*'Demos'on'ES6'imports\r\n\r\n*'Updating'builders'json'load\r\n\r\n*'Fixing'tooltip'title'test\r\n\r\n*'Updating'demos'to'ES2015\r\n\r\n*'Cleaning'commented'code\r\n\r\n*'Commenting'flaky'tests\r\n\r\n*'Adding'Gago's'comments,https://github.com/eventbrite/britecharts/commit/75388048c0ea2f4936d071b135a4cdd798091708
disable'flaky'safari'tests'(#3251),https://github.com/palantir/plottable/commit/cce39b8ad95a741e938cc114ae5402608177c18a
Merge'pull'request'#1304'from'palantir/fixSauceFF\n\nSkipping'flaky'legend'test,https://github.com/palantir/plottable/commit/d13b03d36e0e54fa521d63a9a5d2c11fe6f5ea60
Skipping'flaky'test,https://github.com/palantir/plottable/commit/4067b4ab1cde0f07efb4bb4f581d9eb6ae6f8e5c
Merge'pull'request'#1243'from'palantir/skip-flake\n\nSkip'a'flakey'test'(#1242),https://github.com/palantir/plottable/commit/518c7a5894bd309275f839407015ea201bc2c4ea
Skip'a'flakey'test'(#1242),https://github.com/palantir/plottable/commit/abe9e6376d5362136edbf6902a13a18087c41005
"Fix'the'quicktest'loader'-'issue'was'with'loading''#local''branch.\nThings'are'still'kind'of'weird'though,'feels'like'it's'not'loading'async\nproperly.'Flakey.",https://github.com/palantir/plottable/commit/b8538313c6d3d41ccac1b5852d0bba49dde1467c
test:'reduce'flakiness'for'accessibility'tests'with'autofocus'(#5116),https://github.com/puppeteer/puppeteer/commit/f0bf645c479beefe4190c4b2ac78c813e4e81e67
chore(flakiness):'fix'flakiness'on'Appveyour'and'Travis'(#4827)\n\nThis'patch'fixes'build'URL'on'Appveyour'and'splits'out\r\nFirefox'tests'into'a'separate'dashboard'on'Travis.,https://github.com/puppeteer/puppeteer/commit/85bd4a874f84878e15c58fafcedbe54a08b6c655
"chore(coverage):'fix'coverage'for'events'(#4787)\n\nWe'used'to'track'API'Coverage'for'public'events,'but'this'was'regressed'in'the'refactoring'that\r\nintroduced'`//lib/Events.js`.\r\n\r\nThis'patch:\r\n-'Brings'back'API'Coverage'for'events\r\n-'Combines'all'coverage-generated'tests'into'a'single'one.'This'way\r\nwe'can'generate'less'data'for'flakiness'dashboard.",https://github.com/puppeteer/puppeteer/commit/5c7c45f0aa5ac08bfa4ecec1edc4bc091ffdee34
chore(flakiness):'Flakiness'Dashboard'fixes'(#4788)\n\n-'fix'`FLAKINESS_DASHBOARD_BUILD_URL`'to'point'to'a'task'instead'of'a'build\r\n-'do'not'pretty-print'`dashboard.json`'when'serializing'flakiness'results\r\n-'filter'out''COVERAGE''test(s)'so'that'they'don't'add'up'to'`dashboard.json`'payload.'These'are'useless\r\n-'validate'certain'important'options'of'flakiness'dashboard\r\n-'more'logging'to'STDOUT'to'actually'say'which'repo'and'what'branch'is'getting'used\r\n-'enhance'commit'message'with'a'build'URL\r\n-'use'a'more'compact'format'for'JSON.'For'100'runs'of'700'tests'it'yields'21MB'json'instead'of'23MB.\r\n-'bump'default'builds'number'to'100,https://github.com/puppeteer/puppeteer/commit/e252dcf200cb0a61fe268af674cb12542bf436bc
"chore:'introduce'initial'version'of'flakiness'dashboard'(#4781)\n\nThis'patch'introduces'a'dashboard'that'records'test'results'and\r\nuploads'them'to'https://github.com/aslushnikov/puppeteer-flakiness-dashboard\r\n\r\nSince'many'bots'might'push'results'in'parallel,'each'bot'pushes\r\nresults'to'its'own'git'branch.\r\n\r\nFlakinessDashboard'also'generates'a'simple'README.md'with'a'flakiness\r\nsummary.'If'this'proves'to'be'not'enough,'we'can'build'a'website'that\r\nfetches'flakiness'data'and'renders'it'nicely.",https://github.com/puppeteer/puppeteer/commit/932c8cbe9aa7ef7aa58b90ff6eeed0c1a8098945
test:'disable'flaky'cookies'test'(#4112)\n\nReferences'#4111,https://github.com/puppeteer/puppeteer/commit/ba5f94d2b00769c10051f78fdddb1b2c5657bb95
feat(chromium):'roll'Chromium'to'r609904'(#3587)\n\nThis'roll'includes:\r\n-'https://crrev.com/609886'-'DevTools:'force-detach'worker'sessions\r\n''on'navigation\r\n\r\nThis'should'eliminate'flakiness'with'our'worker'test.,https://github.com/puppeteer/puppeteer/commit/fb5b0800ec0da190de2b7f36d37f646d6d64f4d0
"test(CSSCoverage):'failing'test'when'a'stylesheet'was'recently'added'(#3400)\n\nIf'nobody'forces'a'layout,'CSS'coverage'is'inconsistent.'This'causes'some'flakes'on'the'bots.'The'test'in'this'PR'fails'90%'of'the'time'on'my'local'machine.",https://github.com/puppeteer/puppeteer/commit/0fd3bfb986f1673e1665a3f5fcc70b5f1900fa32
feat:'browser.waitForTarget'(#3356)\n\nThis'adds'`browser.waitForTarget`'and'`browserContext.waitForTarget`.'It'also'fixes'a'flaky'test'that'was'incorrectly'expecting'targets'to'appear'instantly.,https://github.com/puppeteer/puppeteer/commit/6ac66c3547fdd95fed97fc90b15ac0b4bf178a86
test:'fix'flakiness'of'certain'extension'tests'(#3011),https://github.com/puppeteer/puppeteer/commit/9c96a9283f7d29ee516595c4ceb8d3c25628517b
test:'dump'workers'state'after'the'test'runner'is'terminated'(#2991)\n\nThis'will'help'us'to'debug'the'flakes'on'the'CI.,https://github.com/puppeteer/puppeteer/commit/862ad96bdeb28931fafac0a00cadf01f089ffcd3
test:'unflake'page'test'that'was'causing'us'a'lot'of'CI'flakes'(#2993),https://github.com/puppeteer/puppeteer/commit/0c825de1f8d4c77251385fb2423428ac79f795b3
test:'try'to'fix'CSS'coverage'flakes'on'win'(#2992),https://github.com/puppeteer/puppeteer/commit/89f968b96a728d3119eb125270f434a73a1979bc
"chore(tests):'redirect'debugError'to'the'output'category'of'tests'(#2969)\n\nI'have'seen'some'flaky'test'failures'where'it'would'be'nice'to'have'run'the'tests'with'`DEBUG=puppeteer:error`.'Instead'of'always'running'tests'like'that,'I'am'redirecting'`debugError`'to'the'output'category'of'the'test.'This'is'the'same'thing'that'we'do'for'Chromium's'stderr.\r\n\r\nAs'a'drive-by,'I'added'an'additional'`debugError`'where'we'were'usually'a'try..finally'pattern.",https://github.com/puppeteer/puppeteer/commit/c5fe1dbdbb49c4a348cbe996bb7e87cc276c1145
test:'fix'appveyour'flakiness'(#2779)\n\nCrashpad'sometimes'prevents'us'from'removing'a'folder'in'tests.\r\n\r\nReferences'#2778.,https://github.com/puppeteer/puppeteer/commit/a460114945f8f979e43655ce1e7b7b10daac5843
"test:'fix'random'tests'flakiness'(#2770)\n\nThese'tests'were'not'awaiting'`page.evaluate`'command,'so\r\npage'could'have'been'closed'before'the'command'returned.",https://github.com/puppeteer/puppeteer/commit/37dbfc2608435ccb4a5dc4384e49e4efc230ffff
"test:'fix'flaky'test'(#2650)\n\nWhen'launching'browser'with'a'default'URL,'the'page'is'not'necessarily\r\nloaded'when'we're'reaching'into'it.",https://github.com/puppeteer/puppeteer/commit/1c0ecc3d9cac9b4701b0d562fd1f3e0afcdaf4c5
"fix(workers):'workaround'worker'execution'context'flakiness'(#2596)\n\nSome'of'the'worker'tests'were'failing'on'the'bots.'After'investigating,'I'found'one'race'in'the'test,'and'one'race'upstream'in'Chromium'which'I'filed'upstream'as'https://crbug.com/846099.'But'I'added'a'small'hack'here'as'a'temporary'workaround.\r\n\r\nReferences'#2632",https://github.com/puppeteer/puppeteer/commit/1c2adf61e971577a6bc96621fcb78ee88a9a9ff8
"feat(Chromium):'roll'Chromium'to'r549031'(#2327)\n\nThis'roll'includes:\r\n-'https://crrev.com/549003'-'DevTools:'make'pptr'tests'pass'with'DCHECKs.\r\n\r\nThe'patch'fixes'a'browser'crash'that'happens'during'browser'close.\r\nAs'a'result,'cookies'were'not'saved'properly'(and'thus'the'flaky'test'we\r\nhad).\r\n\r\nFixes'#1537.",https://github.com/puppeteer/puppeteer/commit/45d97e572aff1541a8dbf50f41ee88391f1a87ca
test:'fix'serviceWorker'test'flakiness'(#2195)\n\nThis'patch'starts'waiting'on'serviceWorker'registration.,https://github.com/puppeteer/puppeteer/commit/4b7fbf8ee0400b6d8be1e0ddda0a08899655d8bf
feat(Chromium):'roll'Chromium'to'r522446'(#1499)\n\nThis'roll'includes:\r\n-'https://crrev.com/520341'DevTools:'Network.getCookies'should'return'-1'for'null'expiry'dates\r\n-'https://crrev.com/522417'Fix'flaky'SyntheticMouseEventTest.MouseEventAc\r\n\r\nFixes'#1350,https://github.com/puppeteer/puppeteer/commit/c4083f069238d34aad36fd7c4c7d759ee3d6a815
"test:'deflake'tween'mouse'test'(#1515)\n\nWhen'mojo'is'enabled'for'input'events,'we'sometimes'get'an'extra'mouse'move'after'the'page'is'created.'Moving'the'mouse'ourselves'makes'the'test'consistent.'The'same'behavior'also'caused'DevTools'dispatchMouseEvent'to'become'flaky,'but'that'will'be'fixed'with:'https://chromium-review.googlesource.com/c/chromium/src/+/804357",https://github.com/puppeteer/puppeteer/commit/c58c70eac092d686b0833ac4e18632a1afc87d20
[tests]'Skip'flaky'test'(#730)\n\nReference'#673,https://github.com/puppeteer/puppeteer/commit/d791583ae5bd09d9993044fca946f2f70f1b5ee7
Fix'flaky'test'(#351)\n\nThe'patch'awaits'the'in-flight''waitForElement',https://github.com/puppeteer/puppeteer/commit/f3143a3d6005324654c6a0068dd8159a398814a0
Removed'obsolete'and'flaky'GeoIP'tests.,https://github.com/django/django/commit/8f90593e6f8197148c8f86e598bfef6792f3f4bf
Fixed'#26933'--'Fixed'flaky'update_or_create()'test'from'refs'#26804.,https://github.com/django/django/commit/83be40760a2580db9e5673d111da04f01114aced
Removed'a'flaky'contrib.postgres'search'test.\n\nThe'test'sometimes'fails'on'CI'and'isn't'worth'debugging'at'this'time.,https://github.com/django/django/commit/57f76be35e9f20995fe10e2d36053bea6765d5b6
Fixed'E128'flake8'warnings'in'tests/.,https://github.com/django/django/commit/92053acbb9160862c3e743a99ed8ccff8d4f8fd6
Refs'#26048'--'Fixed'a'flaky'selenium'test.,https://github.com/django/django/commit/3486311a42728e0c9752bda16ac712797f5a6af9
Refs'#494'--'Fixed'a'flaky'admin_inlines'tests.,https://github.com/django/django/commit/99d2469e75f1567cbe5ee753563edb68cd51d74a
Refs'#26048'--'Fixed'a'flaky'i18n'selenium'test:'test_javascript_gettext.,https://github.com/django/django/commit/b2cddeaaf448234713f393749ceb1dbe22101f39
Fixed'#25729'--'Fixed'flaky'admin_widgets'selenium'test:'test_ForeignKey_using_to_field,https://github.com/django/django/commit/5081adcb9004f2c726dcfd054f7f16c5fd39d391
Fixed'#24101'--'Fixed'flaky'admin_views'selenium'tests;'refs'#7361.,https://github.com/django/django/commit/b8abfe141be17f20079f55b921dcaf7abe116c4b
"Silenced'a'flake8'warning.\n\n../tests/shortcuts/views.py:45:1:'E302'expected'2'blank'lines,'found'1",https://github.com/django/django/commit/da2a35cf9ed3ced1425aea361bca49ef759c8706
Fixed'#23380'--'Fixed'flaky'test:'admin_filters.tests.ListFiltersTests.test_relatedfield,https://github.com/django/django/commit/f7d3a6255c7ae3beb9ccdf6d20f6598061cd1bff
"Fixed'several'flake8'errors,'including'one'where'a'test'wouldn't'be'run",https://github.com/django/django/commit/b6b873d2ada0d7c2a616d11f161a7688df15f45f
Fixed'a'few'flaky'selenium'tests.\n\nMany'thanks'go'to'David'Burns'(@AutomatedTester)'for'helping'me'understand\ncss'selectors'and'pointing'me'towards'the'correct'selenium'methods.,https://github.com/django/django/commit/ed2828f0a0263116618e9f338f9604d7387f10f7
Fixed'a'flaky'test.,https://github.com/django/django/commit/3a30b9c5755baca0cf74d68cf5218dc6a49c29c9
Fixed'up'some'more'flake8'violations'(this'particular'violation'still'has'many'occurrences'in'the'tests/'dir'so'it'can't'be'removed'from'setup.cfg'yet),https://github.com/django/django/commit/f2d8027c9aea93750fc4213d9e733c8575e89502
Removed'import'*'in'tests.\n\nThanks'to'flake8'path/to/file.py'|'awk'-F''''''{'print'$5'}''|'sort'|'uniq,https://github.com/django/django/commit/8e2029f8ddd744acb97e236cb0703d94b12d5ff8
Fixed'some'intermittent'Selenium'test'failures.,https://github.com/django/django/commit/f067887a4f1e8b12cec8e5e585cf25fce99c6709
[T-1]'Parcel'2:'Extract'html'inline'assets'(#3148)\n\n*'add'ability'to'pass'id'and'fix'up'inline'tests\r\n\r\n*'update'core'to'allow'for'isInline'property'on'asset\r\n\r\n*'add'inline'to'bundler\r\n\r\n*'Update'core'to'skip'packaging'inline'bundles\r\n\r\n*'remove'test'debug'line\r\n\r\n*'added'parcelId'and'retrieve'in'packager\r\n\r\n*'update'expected'bundles'in'test\r\n\r\n*'updated'packager'to'structure'loading'content\r\n\r\n*'mock'out'more'packager'functions'for'test\r\n\r\n*'export'bundleResult'to'packagers\r\n\r\n*'update'HTMLPackager'to'use'real'BundleResult\r\n\r\n*'remove'debugging'lines\r\n\r\n*'fix'parcelid'attr'to'be'lowercase'consistently\r\n\r\nthis'caused'a'conflict'with'the'posthtml'setting'to'lowercase'attributes\r\n\r\n*'add'fallbacks'to'creatChildAsset\r\n\r\n*'updates'to'inline'JS'test\r\n\r\n*'switch'to'use'main'entry'for'bundle'matching\r\n\r\n*'remove'ability'for'transformer'to'set'parcel'id\r\n\r\n*'add'ability'to'pass'unique'key'from'transformer\r\n\r\n*'fix'inline'styles'with'lang'test\r\n\r\n*'fixed'inline'css'with'assets'test\r\n\r\n*'fix'inline'non-js'test\r\n\r\n*'fix'inline'css'with'@import'test\r\n\r\n*'fix'flow'errors\r\n\r\n*'fixed'flipped'logic\r\n\r\n*'enable'imports'in'inline'scripts\r\n\r\n*'update'name'to'getInlineBundleContents\r\n\r\n*'handle'delete'of'type'in'transformer\r\n\r\n*'removed'unique'key'from'meta\r\n\r\n*'fixed'flow'and'added'unique'key'to'BaseAsset\r\n\r\n*'remove'inline'in'assertion'since'it'is'not'used\r\n\r\n*'removed'flakey'assertion,https://github.com/parcel-bundler/parcel/commit/18ded815eea41572f130887dd7e96f6d8a3b6598
bump'sleep'in'flaky'server'test,https://github.com/parcel-bundler/parcel/commit/19d655a83274421e4d20940e59a685095a982a06
Don't'rely'on'sleep'in'flakey'watcher'tests,https://github.com/parcel-bundler/parcel/commit/29fee3c12f720749613c912847f9178ddb6d280b
Flaky'test:'Don't'expect'setTimeout'to'be'exact'(#744)\n\nProbable'reason'for'https://ci.appveyor.com/project/devongovett/parcel/build/1.0.821'failure,https://github.com/parcel-bundler/parcel/commit/6c996a0b8b09041abee71449c6f22a6c0216c02d
Merge'pull'request'#74'from'parcel-bundler/fix-tests\n\nImprove'flakey'tests,https://github.com/parcel-bundler/parcel/commit/ae98514fa3b2d362856e526895dc905f70e68a53
Disable'flakey'macOS'FS'events'in'watcher'in'the'tests,https://github.com/parcel-bundler/parcel/commit/74112b7e484bb2f874bcc869df5daaea9c95887f
tests(speedline):'remove'flaky'test'(#10181),https://github.com/GoogleChrome/lighthouse/commit/ede607f2287b3a3c0111f4fdaba37b21fc3d26d0
tests(appeveyor):'exclude'perf'smoketest'until'flake'is'fixed.'(#5060),https://github.com/GoogleChrome/lighthouse/commit/4d8c1f8ec57ec5803f40e6f0524f5ff2061e3faa
tests(smokehouse):'add'long'task'to'byte-efficiency'tester'to'deflake'appveyor'(#3804),https://github.com/GoogleChrome/lighthouse/commit/6cd1b41e0d2be337f0d56a83edffabbbe44be28b
plots:'disable'flaky'smoke'test'(#2606)\n\nto'be'reenabled'once'test'is'stabilized,https://github.com/GoogleChrome/lighthouse/commit/bb58523efa90d9b17e8ed71fb726ad2370d0202f
fix:'reduce'flakiness'of'LoadFast4Pwa'(#2277)\n\n*'fix:'reduce'flakiness'of'LoadFast4Pwa\r\n\r\n*'nix'double'origin'check\r\n\r\n*'feedback\r\n\r\n*'getOrigin'tests\r\n\r\n*'save'them'bytes'$$$\r\n\r\n*'paul'feedback,https://github.com/GoogleChrome/lighthouse/commit/e03a45d0e6aa34b9c4ebcc357102ba8cd526b576
tests:'exclude'score'checking'and'flaky'link'preload'assertion.'(#2202),https://github.com/GoogleChrome/lighthouse/commit/f0e0dfaf0a6174f420c3c244fa01e7734326802f
test(smokehouse):''fix'flakiness'of'dom-size'expectation'(#1881)\n\nadds'support'for'`RegExp`'tests'in'smokehouse'expected'values,https://github.com/GoogleChrome/lighthouse/commit/7824c3fff4e01712a17c6df0ab36007ec4b9b724
test:'deflake'blocking'links'(#1861),https://github.com/GoogleChrome/lighthouse/commit/e9c287e8333e7e6cc144ed99afddb0e7a6d83a9e
test:'Fix'chromestatus'smokehouse'flake.'(#1824),https://github.com/GoogleChrome/lighthouse/commit/19daa0abd9bd0e24f65004975d9b1499a6791dc0
Faster'smoketest.'Fix'Flaky'works-offline'gather'(#506)\n\n*'faster'smoketest'using'a'custom'config\r\n*'Network.enable'must'be'called'before'offline'is'simulated.,https://github.com/GoogleChrome/lighthouse/commit/2fdde481f021009de45ebe805a4ac20fa8ebbb90
Move'asset'saving'from'scheduler'into'own'file.'(#388)\n\n*'Move'asset'saving'from'scheduler'into'own'file.\r\n\r\n*'better'tests'for'save-assets.\r\n\r\n*'lint\r\n\r\n*'assetSaver.'use'prefixedfilename'fn'in'test.\r\n\r\n*'rename'save-assets.js'to'asset-saver.js\r\n\r\n*'rename'domain\r\n\r\n*'unflake'assetsaver'test,https://github.com/GoogleChrome/lighthouse/commit/c240b09afe2b021aee7653b53ccadfb90b4a416c
Merge'pull'request'#241'from'paulirish/fixflakyprintertest\n\nFix'printer'test,https://github.com/GoogleChrome/lighthouse/commit/1bd587131c60aa13e7ebc98316c13fa01a78f6c1
Exclude'third-party'pybitcointools'from'flake8'test,https://github.com/HelloZeroNet/ZeroNet/commit/416f5632612ecc8ba33f0eed91a12ae2d3018486
test(infra):'Disable'another'flaky'FF'test.'(#5339),https://github.com/material-components/material-components-web/commit/6c1b6c9da34bb74079dccfcb85d655314dcdbf92
test(infra):'Reduce'screenshot'test'flakiness.'(#5336),https://github.com/material-components/material-components-web/commit/32063abb5253a134ee4642698154a8f4b1284734
chore:'Disable'flaky'IE11'screenshot'test'(#5036),https://github.com/material-components/material-components-web/commit/1b980b5294c133121cb1c2951ae637aa2cf4403a
chore:'Remove'flaky'test'related'to'checkbox'ink'color'(#4773),https://github.com/material-components/material-components-web/commit/6d4405805a7a0cc5e7ff2b2d245f0cbaac9f6e03
